"compound","SMILES"
"C7H5NO9","C(=O)(N(=O)(=O))C(=O)OC(=O)C=C(C(O))C(=O)(O)"
"C7H4N2O12","C(=O)(N(=O)(=O))C(=O)OC(=O)C=C(C(O))C(=O)(OON(=O)(=O))"
"C7H5NO9","C(=O)(N(=O)(=O))C(=O)OC(=O)C=C(C(OO))C(=O)"
"C6H3NO8","C(=O)(N(=O)(=O))C(=O)OC(=O)CC(=O)C(=O)"
"C3H2N2O9","C(=O)(N(=O)(=O))C(=O)OC(N(=O)(=O))(OO)"
"C5H5NO9","C(=O)(N(=O)(=O))C(=O)OC(O)(C)C(=O)(OO)"
"C7H7NO10","C(=O)(N(=O)(=O))C(=O)OC(O)C(C(O))=CC(=O)(OO)"
"C7H7NO10","C(=O)(N(=O)(=O))C(=O)OC(O)C(C(OO))=CC(=O)(O)"
"C7H7NO9","C(=O)(N(=O)(=O))C(=O)OC(O)C(C)=CC(=O)(OO)"
"C7H7NO11","C(=O)(N(=O)(=O))C(=O)OC(O)C(OO)C(C(=O)(OO))=C"
"C7H6N2O11","C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(=O)(O))C(ON(=O)(=O))"
"C7H7NO10","C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(=O)(O))C(OO)"
"C7H6N2O12","C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(O))C(=O)(OON(=O)(=O))"
"C7H6N2O12","C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(ON(=O)(=O)))C(=O)(OO)"
"C7H7NO11","C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(OO))C(=O)(OO)"
"C7H6N2O13","C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(OO))C(=O)(OON(=O)(=O))"
"C7H7NO9","C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C)C(=O)(OO)"
"C7H7NO13","C(=O)(N(=O)(=O))C(=O)OC(OO)(C(=O)(O))C(O)C(O)C(=O)(O)"
"C7H5NO12","C(=O)(N(=O)(=O))C(=O)OC(OO)(C(=O)(OO))C=CC(=O)(O)"
"C7H9NO13","C(=O)(N(=O)(=O))C(=O)OC(OO)(C(O))C(O)C(OO)C(=O)(O)"
"C6H6N2O12","C(=O)(N(=O)(=O))C(=O)OC(OO)(C(O))C(ON(=O)(=O))C(=O)"
"C7H7NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)(C(O))C=CC(=O)(OO)"
"C5H4N2O11","C(=O)(N(=O)(=O))C(=O)OC(OO)(C(ON(=O)(=O)))C(=O)"
"C6H6N2O12","C(=O)(N(=O)(=O))C(=O)OC(OO)(C(ON(=O)(=O)))CC(=O)(O)"
"C6H6N2O13","C(=O)(N(=O)(=O))C(=O)OC(OO)(C(OO))C(ON(=O)(=O))C(=O)"
"C7H7NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(=O)C(O)C(=O)(O)"
"C6H7NO9","C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(=O)"
"C7H7NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(=O)C(=O)(O)"
"C7H7NO12","C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(=O)C(=O)(OO)"
"C7H9NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(O)C(=O)(O)"
"C7H8N2O12","C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(ON(=O)(=O))C(=O)"
"C7H9NO12","C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(OO)C(=O)(O)"
"C7H6N2O14","C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(ON(=O)(=O))C(=O)C(=O)(OO)"
"C7H8N2O15","C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(ON(=O)(=O))C(OO)C(=O)(OO)"
"C6H7NO10","C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(OO)C(=O)"
"C7H8N2O14","C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(OO)C(ON(=O)(=O))C(=O)(O)"
"C7H8N2O15","C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(OO)C(ON(=O)(=O))C(=O)(OO)"
"C6H7NO9","C(=O)(N(=O)(=O))C(=O)OC(OO)(C)CC(=O)(O)"
"C4H3NO7","C(=O)(N(=O)(=O))C(=O)OC(OO)=C"
"C4H3NO9","C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)(O)"
"C4H3NO10","C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)(OO)"
"C6H4N2O12","C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(=O)C(ON(=O)(=O))"
"C7H6N2O14","C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)(C(=O)(O))C(ON(=O)(=O))"
"C7H7NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)(C)C(=O)(O)"
"C7H7NO12","C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)(C)C(=O)(OO)"
"C6H5NO10","C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)C(=O)"
"C6H5NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)C(=O)(O)"
"C6H5NO12","C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)C(=O)(OO)"
"C5H4N2O11","C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(ON(=O)(=O))"
"C6H5NO12","C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(OO)C(=O)(O)"
"C6H7NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(=O)(O))C(OO)"
"C7H7NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(O))=CC(=O)(OO)"
"C7H7NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(O))C(=O)C(=O)(O)"
"C7H6N2O13","C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(ON(=O)(=O)))C(=O)C(=O)(O)"
"C7H7NO9","C(=O)(N(=O)(=O))C(=O)OC(OO)C(C)=CC(=O)(O)"
"C7H7NO10","C(=O)(N(=O)(=O))C(=O)OC(OO)C(C)=CC(=O)(OO)"
"C6H6N2O12","C(=O)(N(=O)(=O))C(=O)OC(OO)C(C)C(=O)(OON(=O)(=O))"
"C7H7NO12","C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C(O))C(=O)C(=O)(O)"
"C6H7NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(=O)(OO)"
"C7H7NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(=O)C(=O)(O)"
"C7H6N2O14","C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(=O)C(=O)(OON(=O)(=O))"
"C7H9NO10","C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(O)C(=O)"
"C7H9NO12","C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(OO)C(=O)(O)"
"C5H5NO9","C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O)"
"C5H5NO10","C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O)(O)"
"C5H5NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O)(OO)"
"C6H5NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O)C(=O)(O)"
"C7H9NO10","C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(O)(C)C(=O)"
"C6H7NO10","C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(O)C(=O)"
"C7H8N2O12","C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(ON(=O)(=O))(C)C(=O)"
"C7H9NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(OO)(C)C(=O)"
"C7H8N2O15","C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C(O))C(OO)C(=O)(O)"
"C6H6N2O12","C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C)C(=O)(O)"
"C7H8N2O14","C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C)C(O)C(=O)(OO)"
"C6H4N2O13","C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(=O)C(=O)(O)"
"C6H4N2O14","C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(=O)C(=O)(OO)"
"C7H8N2O14","C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(O)(C(O))C(=O)(O)"
"C6H6N2O13","C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(O)C(=O)(O)"
"C6H6N2O15","C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(OO)C(=O)(OO)"
"C7H9NO13","C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C(O))C(O)C(=O)(O)"
"C7H9NO11","C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C)C(O)C(=O)"
"C7H9NO12","C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C)C(O)C(=O)(O)"
"C7H9NO13","C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C)C(O)C(=O)(OO)"
"C7H9NO13","C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(O)(C)C(=O)(OO)"
"C6H7NO12","C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(O)C(=O)(O)"
"C6H7NO13","C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(O)C(=O)(OO)"
"C6H6N2O15","C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(ON(=O)(=O))C(=O)(OO)"
"C7H7NO9","C(=O)(N(=O)(=O))C(=O)OC(OO)C=C(C)C(=O)(O)"
"C7H6N2O12","C(=O)(N(=O)(=O))C(=O)OC(OO)C=C(C)C(=O)(OON(=O)(=O))"
"C6H5NO9","C(=O)(N(=O)(=O))C(=O)OC(OO)C=CC(=O)(O)"
"C6H3NO10","C(=O)(N(=O)(=O))C(=O)OOC(=O)C(=O)C(O)C(=O)"
"C6H5NO10","C(=O)(N(=O)(=O))C(=O)OOC(=O)C(O)(C)C(=O)(O)"
"C5H3NO9","C(=O)(N(=O)(=O))C(=O)OOC(=O)C(O)C(=O)"
"C6H4N2O13","C(=O)(N(=O)(=O))C(=O)OOC(=O)C(ON(=O)(=O))(C)C(=O)(OO)"
"C5H2N2O13","C(=O)(N(=O)(=O))C(=O)OOC(=O)C(ON(=O)(=O))C(=O)(OO)"
"C6H5NO10","C(=O)(N(=O)(=O))C(=O)OOC(=O)C(OO)(C)C(=O)"
"C6H5NO11","C(=O)(N(=O)(=O))C(=O)OOC(=O)C(OO)(C)C(=O)(O)"
"C7H6N2O12","C(=O)(N(=O)(=O))C(=O)OOC(C(=O)(O))C(ON(=O)(=O))C(=O)C"
"C7H7NO9","C(=O)(N(=O)(=O))C(=O)OOC(C(=O)C)C(O)C(=O)"
"C4H3NO9","C(=O)(N(=O)(=O))C(=O)OOC(OO)C(=O)"
"C4H3NO8","C(=O)(N(=O)(=O))C(C(=O)(O))OOC(=O)"
"C5H5NO7","C(=O)(N(=O)(=O))C(C)(C(=O))OOC(=O)"
"C6H2N2O12","C(=O)(N(=O)(=O))C(O)(C(=O)(N(=O)(=O)))OOC(=O)C(=O)C(=O)"
"C6H5NO11","C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(=O)C(O)C(=O)"
"C7H6N2O13","C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(=O)C(ON(=O)(=O))(C)C(=O)"
"C7H7NO12","C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(=O)C(OO)(C)C(=O)"
"C6H7NO11","C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(OO)(C)C(=O)"
"C6H5NO12","C(=O)(N(=O)(=O))C(O)(C(=O)(OO))OOC(=O)C(O)C(=O)"
"C5H2N2O13","C(=O)(N(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC(=O)C(=O)"
"C6H4N2O14","C(=O)(N(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC(=O)C(O)C(=O)"
"C5H3NO9","C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(=O)"
"C6H5NO10","C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(O)C(=O)"
"C6H4N2O12","C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(ON(=O)(=O))C(=O)"
"C6H5NO11","C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(OO)C(=O)"
"C5H4N2O11","C(=O)(N(=O)(=O))C(O)(C(ON(=O)(=O)))OOC(=O)C(=O)"
"C4H5NO9","C(=O)(N(=O)(=O))C(O)(C(OO))OOC(=O)"
"C3H3NO6","C(=O)(N(=O)(=O))C(O)(O)C(=O)"
"C4H3NO7","C(=O)(N(=O)(=O))C(O)(O)C(=O)C(=O)"
"C5H5NO8","C(=O)(N(=O)(=O))C(O)(O)C(=O)C(O)C(=O)"
"C4H3NO8","C(=O)(N(=O)(=O))C(O)(OO)C(=O)C(=O)"
"C4H4N2O12","C(=O)(N(=O)(=O))C(O)(OO)C(O)C(=O)(OON(=O)(=O))"
"C4H4N2O12","C(=O)(N(=O)(=O))C(O)(OO)C(ON(=O)(=O))C(=O)(OO)"
"C4H5NO9","C(=O)(N(=O)(=O))C(O)(OO)C(OO)C(=O)"
"C4H4N2O13","C(=O)(N(=O)(=O))C(O)(OO)C(OO)C(=O)(OON(=O)(=O))"
"C3H3NO6","C(=O)(N(=O)(=O))C(O)C(=O)(O)"
"C3H3NO7","C(=O)(N(=O)(=O))C(O)C(=O)(OO)"
"C4H3NO6","C(=O)(N(=O)(=O))C(O)C(=O)C(=O)"
"C4H5NO7","C(=O)(N(=O)(=O))C(O)C(O)C(=O)(O)"
"C4H5NO8","C(=O)(N(=O)(=O))C(O)C(O)C(=O)(OO)"
"C5H4N2O11","C(=O)(N(=O)(=O))C(O)C(O)C(=O)C(=O)(OON(=O)(=O))"
"C5H5NO10","C(=O)(N(=O)(=O))C(O)C(OO)(C(=O)(OO))C(=O)"
"C5H7NO10","C(=O)(N(=O)(=O))C(O)C(OO)(C(O))C(=O)(OO)"
"C5H7NO9","C(=O)(N(=O)(=O))C(O)C(OO)(C(OO))C(=O)"
"C5H6N2O13","C(=O)(N(=O)(=O))C(O)C(OO)(C(OO))C(=O)(OON(=O)(=O))"
"C5H7NO9","C(=O)(N(=O)(=O))C(O)C(OO)(C)C(=O)(OO)"
"C4H5NO8","C(=O)(N(=O)(=O))C(O)C(OO)C(=O)(O)"
"C3H3NO7","C(=O)(N(=O)(=O))C(O)OOC(=O)"
"C4H3NO8","C(=O)(N(=O)(=O))C(O)OOC(=O)C(=O)"
"C6H4N2O12","C(=O)(N(=O)(=O))C(O)OOC(=O)C(=O)C(=O)C(ON(=O)(=O))"
"C6H7NO11","C(=O)(N(=O)(=O))C(O)OOC(=O)C(OO)(C)C(=O)(O)"
"C6H6N2O14","C(=O)(N(=O)(=O))C(O)OOC(=O)C(OO)(C)C(=O)(OON(=O)(=O))"
"C3H2N2O9","C(=O)(N(=O)(=O))C(ON(=O)(=O))(OO)C(=O)"
"C5H4N2O11","C(=O)(N(=O)(=O))C(ON(=O)(=O))C(O)(C(=O)(OO))C(=O)"
"C4H4N2O9","C(=O)(N(=O)(=O))C(ON(=O)(=O))C(O)C(=O)(O)"
"C5H4N2O11","C(=O)(N(=O)(=O))C(ON(=O)(=O))C(O)C(=O)C(=O)(OO)"
"C4H3NO9","C(=O)(N(=O)(=O))C(OO)(C(=O)(O))OC(=O)"
"C4H3NO10","C(=O)(N(=O)(=O))C(OO)(C(=O)(O))OOC(=O)"
"C5H3NO9","C(=O)(N(=O)(=O))C(OO)(C(=O))OC(=O)C(=O)"
"C4H3NO9","C(=O)(N(=O)(=O))C(OO)(C(=O))OOC(=O)"
"C6H5NO11","C(=O)(N(=O)(=O))C(OO)(C(=O))OOC(=O)C(O)C(=O)"
"C6H6N2O12","C(=O)(N(=O)(=O))C(OO)(C(ON(=O)(=O)))OC(=O)C(O)C(=O)"
"C4H5NO9","C(=O)(N(=O)(=O))C(OO)(C(OO))OC(=O)"
"C6H6N2O13","C(=O)(N(=O)(=O))C(OO)(C(OO))OC(=O)C(ON(=O)(=O))C(=O)"
"C5H5NO6","C(=O)(N(=O)(=O))C(OO)=C(C)C(=O)"
"C3H3NO7","C(=O)(N(=O)(=O))C(OO)C(=O)(O)"
"C4H3NO8","C(=O)(N(=O)(=O))C(OO)C(=O)C(=O)(O)"
"C4H5NO8","C(=O)(N(=O)(=O))C(OO)C(=O)C(OO)"
"C5H5NO7","C(=O)(N(=O)(=O))C(OO)C(C(=O))C(=O)"
"C5H5NO10","C(=O)(N(=O)(=O))C(OO)C(O)(C(=O)(OO))C(=O)"
"C5H7NO7","C(=O)(N(=O)(=O))C(OO)C(O)(C)C(=O)"
"C5H7NO8","C(=O)(N(=O)(=O))C(OO)C(O)(C)C(=O)(O)"
"C5H7NO9","C(=O)(N(=O)(=O))C(OO)C(O)(C)C(=O)(OO)"
"C5H6N2O11","C(=O)(N(=O)(=O))C(OO)C(O)(C)C(=O)(OON(=O)(=O))"
"C4H5NO9","C(=O)(N(=O)(=O))C(OO)C(O)C(=O)(OO)"
"C5H5NO10","C(=O)(N(=O)(=O))C(OO)C(O)C(=O)C(=O)(OO)"
"C3H3NO7","C(=O)(N(=O)(=O))C(OO)OC(=O)"
"C3H3NO8","C(=O)(N(=O)(=O))C(OO)OC(=O)(O)"
"C6H3NO11","C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(=O)C(=O)(O)"
"C7H7NO11","C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(O)(C)C(=O)(O)"
"C7H7NO12","C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(O)(C)C(=O)(OO)"
"C6H5NO11","C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(O)C(=O)(O)"
"C6H5NO12","C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(O)C(=O)(OO)"
"C6H4N2O14","C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(ON(=O)(=O))C(=O)(OO)"
"C7H7NO12","C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(OO)(C)C(=O)(O)"
"C7H5NO10","C(=O)(N(=O)(=O))C(OO)OC(=O)C(C(=O))=CC(=O)(O)"
"C7H7NO11","C(=O)(N(=O)(=O))C(OO)OC(=O)C(C(O))C(=O)C(=O)(O)"
"C7H6N2O13","C(=O)(N(=O)(=O))C(OO)OC(=O)C(C(ON(=O)(=O)))C(=O)C(=O)(O)"
"C6H7NO8","C(=O)(N(=O)(=O))C(OO)OC(=O)C(C)C(=O)"
"C6H7NO10","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C(O))C(=O)"
"C7H8N2O14","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C(O))C(ON(=O)(=O))C(=O)(O)"
"C7H7NO13","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C(OO))C(=O)C(=O)(O)"
"C6H7NO10","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C)C(=O)(O)"
"C7H7NO11","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C)C(=O)C(=O)(O)"
"C7H9NO11","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C)C(O)C(=O)(O)"
"C7H9NO12","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C)C(O)C(=O)(OO)"
"C5H5NO9","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(=O)"
"C6H5NO11","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(=O)C(=O)(O)"
"C6H7NO11","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(=O)C(OO)"
"C7H8N2O14","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(O)(C(=O)(O))C(ON(=O)(=O))"
"C7H9NO11","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(O)(C)C(=O)(O)"
"C6H6N2O13","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(ON(=O)(=O))C(=O)(O)"
"C7H9NO13","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(OO)(C(O))C(=O)(O)"
"C6H7NO13","C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(OO)C(=O)(OO)"
"C7H6N2O14","C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C(O))C(=O)C(=O)(O)"
"C7H6N2O15","C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C(OO))C(=O)C(=O)(O)"
"C6H6N2O11","C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C)C(=O)"
"C6H6N2O12","C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C)C(=O)(O)"
"C7H8N2O14","C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C)C(O)C(=O)(OO)"
"C6H4N2O12","C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(=O)C(=O)"
"C7H8N2O13","C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(O)(C)C(=O)(O)"
"C6H6N2O13","C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(O)C(=O)(O)"
"C6H6N2O14","C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(O)C(=O)(OO)"
"C7H8N2O14","C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(OO)(C)C(=O)(O)"
"C4H5NO9","C(=O)(N(=O)(=O))C(OO)OC(=O)C(OO)"
"C7H9NO12","C(=O)(N(=O)(=O))C(OO)OC(=O)C(OO)C(O)(C)C(=O)(O)"
"C7H9NO13","C(=O)(N(=O)(=O))C(OO)OC(=O)C(OO)C(O)(C)C(=O)(OO)"
"C7H5NO10","C(=O)(N(=O)(=O))C(OO)OC(=O)C=C(C(=O)(O))C(=O)"
"C5H5NO8","C(=O)(N(=O)(=O))C(OO)OC(=O)CC(=O)"
"C5H5NO9","C(=O)(N(=O)(=O))C(OO)OC(=O)CC(=O)(O)"
"C5H5NO10","C(=O)(N(=O)(=O))C(OO)OC(=O)CC(=O)(OO)"
"C7H6N2O12","C(=O)(N(=O)(=O))C1(C(=O)(O))OC1C(O)C(ON(=O)(=O))C(=O)(O)"
"C7H7NO11","C(=O)(N(=O)(=O))C1(C(=O)(O))OC1C(OO)C(O)C(=O)(O)"
"C7H6N2O13","C(=O)(N(=O)(=O))C1(C(=O)(O))OC1C(OO)C(ON(=O)(=O))C(=O)(O)"
"C7H5NO9","C(=O)(N(=O)(=O))C1(C(=O)(O))OC1C=CC(=O)(OO)"
"C6H5NO9","C(=O)(N(=O)(=O))C1(C(=O)(OO))OC1C(O)C(=O)"
"C7H5NO10","C(=O)(N(=O)(=O))C1(C(=O)(OO))OC1C=CC(=O)(OO)"
"C7H8N2O13","C(=O)(N(=O)(=O))C1(C(ON(=O)(=O)))OC1C(OO)C(O)C(=O)(OO)"
"C7H6N2O12","C(=O)(N(=O)(=O))C1(C(OO))OC1(ON(=O)(=O))C=CC(=O)(OO)"
"C5H5NO9","C(=O)(N(=O)(=O))C1(C(OO))OC1(OO)C(=O)"
"C7H9NO12","C(=O)(N(=O)(=O))C1(C(OO))OC1C(OO)C(O)C(=O)(OO)"
"C5H3NO8","C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(O))C(=O)"
"C7H6N2O12","C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(O))C(ON(=O)(=O))C(O)C(=O)"
"C5H5NO9","C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(O))C(OO)"
"C7H7NO11","C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(O))C(OO)C(O)C(=O)"
"C6H5NO8","C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(O))CC(=O)"
"C6H5NO9","C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(O))CC(=O)(O)"
"C5H3NO9","C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(OO))C(=O)"
"C6H5NO9","C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(OO))CC(=O)"
"C7H6N2O14","C(=O)(N(=O)(=O))C1(O)OC1(C(=O)(OON(=O)(=O)))C(OO)C(O)C(=O)"
"C7H7NO10","C(=O)(N(=O)(=O))C1(O)OC1(C(=O))C(OO)C(O)C(=O)"
"C5H4N2O11","C(=O)(N(=O)(=O))C1(O)OC1(C(O))C(=O)(OON(=O)(=O))"
"C7H8N2O12","C(=O)(N(=O)(=O))C1(O)OC1(C(O))C(O)C(ON(=O)(=O))C(=O)(O)"
"C7H9NO12","C(=O)(N(=O)(=O))C1(O)OC1(C(O))C(O)C(OO)C(=O)(OO)"
"C5H7NO8","C(=O)(N(=O)(=O))C1(O)OC1(C(O))C(OO)"
"C7H9NO11","C(=O)(N(=O)(=O))C1(O)OC1(C(O))C(OO)C(O)C(=O)(O)"
"C7H9NO12","C(=O)(N(=O)(=O))C1(O)OC1(C(O))C(OO)C(O)C(=O)(OO)"
"C7H7NO8","C(=O)(N(=O)(=O))C1(O)OC1(C(O))C=CC(=O)(O)"
"C7H7NO9","C(=O)(N(=O)(=O))C1(O)OC1(C(O))C=CC(=O)(OO)"
"C7H6N2O12","C(=O)(N(=O)(=O))C1(O)OC1(C(ON(=O)(=O)))C(=O)C(O)C(=O)(O)"
"C7H8N2O14","C(=O)(N(=O)(=O))C1(O)OC1(C(ON(=O)(=O)))C(O)C(OO)C(=O)(OO)"
"C7H6N2O12","C(=O)(N(=O)(=O))C1(O)OC1(C(ON(=O)(=O)))C(OO)C(=O)C(=O)"
"C7H8N2O12","C(=O)(N(=O)(=O))C1(O)OC1(C(ON(=O)(=O)))C(OO)C(O)C(=O)"
"C7H8N2O14","C(=O)(N(=O)(=O))C1(O)OC1(C(ON(=O)(=O)))C(OO)C(O)C(=O)(OO)"
"C7H6N2O11","C(=O)(N(=O)(=O))C1(O)OC1(C(ON(=O)(=O)))C=CC(=O)(OO)"
"C6H6N2O11","C(=O)(N(=O)(=O))C1(O)OC1(C(ON(=O)(=O)))CC(=O)(OO)"
"C5H5NO10","C(=O)(N(=O)(=O))C1(O)OC1(C(OO))C(=O)(OO)"
"C7H6N2O14","C(=O)(N(=O)(=O))C1(O)OC1(C(OO))C(=O)C(O)C(=O)(OON(=O)(=O))"
"C6H6N2O11","C(=O)(N(=O)(=O))C1(O)OC1(C(OO))C(ON(=O)(=O))C(=O)"
"C5H7NO9","C(=O)(N(=O)(=O))C1(O)OC1(C(OO))C(OO)"
"C7H7NO8","C(=O)(N(=O)(=O))C1(O)OC1(C(OO))C=CC(=O)"
"C7H7NO9","C(=O)(N(=O)(=O))C1(O)OC1(C(OO))C=CC(=O)(O)"
"C6H7NO8","C(=O)(N(=O)(=O))C1(O)OC1(C(OO))CC(=O)"
"C6H7NO9","C(=O)(N(=O)(=O))C1(O)OC1(C(OO))CC(=O)(O)"
"C5H5NO6","C(=O)(N(=O)(=O))C1(O)OC1(C)C(=O)"
"C6H5NO8","C(=O)(N(=O)(=O))C1(O)OC1(C)C(=O)C(=O)(O)"
"C7H4N2O12","C(=O)(N(=O)(=O))C1(O)OC1(C)C(=O)C(=O)C(=O)(OON(=O)(=O))"
